cust_id	cust_name	gender_code	birthday	age	cert_type_code	cert_no	education_grade_code	nation_code	year_income	marriage_status_code	ouse_kind_code	reside_years	home_phone	mobile_phone	corp_phone	home_post_code	house_address	stmt_post_code	stmt_address	e_mail_address	corp_name	corp_post_code	corp_address	duty_code	tech_post_code	industry_class_code	corp_kind_code	corp_scale_code	exchange_info_code	branch_code	issue_channel_code	reference_code	credit_limit	take_cash_limit	urr_limit	temp_credit_limit	usable_limit	product_count	public_private_code	employee_flag	activity_status_code	cycle_credit_flag	first_open_date	first_active_date	first_stmt_date	last_trans_date	defecte_date	invalid_date	hold_card_days	overdue_status_code	last_ovdu_stat_code	total_overdue_count	high_acct_bill_code	first_brush_date	next_brush_date
S1601100001792115	name78	F	1970-06-14	39	01	230205197006140619	03	CHN	0.00	02	02	0				116023								04	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-14	2004-12-14	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	4	5	3000-12-31	3000-12-31
S160158497	name84	M	1970-07-14	39	01	230205197007140619	02	CHN	0.00	02	04	0				116001								04	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-52.99	1	1	0	000	0	2004-12-14	2004-12-14	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160152222	name5	F	1970-11-22	38	01	230205197011220618	00	CHN	0.00	02	00	0				264000								02	03	95	O	00	00	050000	02	999	0.00	0.00	0.00	0.00	0.00	12	1	1	001	0	2004-06-16	2004-06-16	2006-04-01	2009-08-12	3000-12-31	3000-12-31	1883	1	1	2	1	2006-02-26	2006-03-06
S160110000143523X	name42	F	1970-12-05	38	01	230205197012050619	05	CHN	0.00	02	02	0				110002								02	03	00	O	00	00	197581	02	197	0.00	0.00	0.00	0.00	-169.69	1	1	0	000	0	2004-11-08	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-11-08	1738	5	5	6	5	3000-12-31	3000-12-31
S160186631	name75	M	1970-12-05	38	01	230205197012050619	03	CHN	0.00	02	01	0				350017								05	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-168.19	1	1	0	000	0	2004-12-13	2004-12-13	2006-04-01	3000-12-31	3000-12-31	2004-12-13	1703	5	5	8	5	3000-12-31	3000-12-31
S160169908	name98	M	1970-12-18	38	01	230205197012180618	03	CHN	0.00	02	00	0				030012								02	03	00	O	00	00	317532	02	233	0.00	0.00	0.00	0.00	-102.70	1	1	0	000	0	2004-12-15	2004-12-15	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1701	5	5	5	5	3000-12-31	3000-12-31
S1601109017	name51	M	1971-01-02	38	01	230205197101020619	04	CHN	0.00	02	01	0				350012								03	03	00	O	00	00	177738	02	002	0.00	0.00	0.00	0.00	-89.39	1	1	0	000	0	2004-11-23	2004-11-23	2006-04-01	3000-12-31	2005-11-03	2004-11-23	345	5	5	8	5	3000-12-31	3000-12-31
S160165392	name47	M	1971-01-20	38	01	230205197101200618	02	CHN	0.00	02	02	0				200240								02	03	00	O	00	00	063658	02	011	0.00	0.00	0.00	0.00	-5.90	1	1	0	000	0	2004-11-08	2004-11-08	2006-04-01	3000-12-31	3000-12-31	2004-11-08	1738	6	6	10	6	3000-12-31	3000-12-31
S1601100001652118	name44	F	1971-04-18	38	01	230205197104180618	03	CHN	0.00	02	02	0				210006								02	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-8892.70	1	1	0	000	0	2004-11-08	2004-11-08	2006-04-01	3000-12-31	3000-12-31	2004-11-08	1738	5	5	8	5	3000-12-31	3000-12-31
S160132640	name37	M	1971-07-01	38	01	230205197107010617	03	CHN	0.00	02	03	0				220001								04	03	00	O	00	00	307669	02	141	0.00	0.00	0.00	0.00	-89.15	1	1	0	000	0	2004-10-29	2004-10-29	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1748	5	5	6	5	3000-12-31	3000-12-31
S1601100001278231	name6	M	1971-10-24	37	01	230205197110240619	03	CHN	0.00	01	02	0				201100								04	03	00	O	00	00	063652	02	999	0.00	0.00	0.00	0.00	-294.09	1	1	0	000	0	2004-06-22	2004-06-22	2006-04-01	3000-12-31	3000-12-31	2004-06-22	1877	5	5	8	5	3000-12-31	3000-12-31
S1601100001442975	name89	M	1971-11-23	37	01	230205197111230618	03	CHN	0.00	02	02	0				116021								03	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-169.14	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160138091	name90	F	1972-04-20	37	01	230205197204200619	04	CHN	0.00	02	02	0				116001								03	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-294.51	1	1	0	000	0	2004-12-14	2004-12-14	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	5	5	3000-12-31	3000-12-31
S1601100001455485	name28	M	1972-06-09	37	01	230205197206090617	04	CHN	0.00	02	02	0				519015								01	03	00	O	00	00	347807	02	999	0.00	0.00	0.00	0.00	-111.37	1	1	0	000	0	2004-10-18	3000-12-31	2006-04-01	3000-12-31	2007-11-26	2004-10-18	1134	6	6	8	6	3000-12-31	3000-12-31
S1601100001437406	name12	M	1972-09-16	36	01	230205197209160619	03	CHN	0.00	02	02	0				150001								04	03	00	O	00	00	037595	02	999	0.00	0.00	0.00	0.00	-22.35	2	1	0	000	0	2004-09-01	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1806	5	5	4	5	3000-12-31	3000-12-31
S160159896	name40	F	1972-11-07	36	01	230205197211070617	04	CHN	0.00	02	06	0				110015								04	03	00	O	00	00	197582	02	141	0.00	0.00	0.00	0.00	-165.42	1	1	0	000	0	2004-11-04	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-11-04	1742	5	5	5	5	3000-12-31	3000-12-31
S160191444	name22	M	1972-12-31	36	01	230205197212310617	02	CHN	0.00	02	02	0				350013								04	03	00	O	00	00	173764	02	998	0.00	0.00	0.00	0.00	-90.02	1	1	0	000	0	2004-10-11	2004-10-11	2006-04-01	3000-12-31	3000-12-31	2004-10-11	1766	5	5	8	5	3000-12-31	3000-12-31
S1601117212	name14	M	1973-09-18	35	01	230205197309180618	04	CHN	0.00	02	03	0				230031								03	03	00	O	00	00	300000	02	030	0.00	0.00	0.00	0.00	-100.12	1	1	0	000	0	2004-09-15	2004-09-16	2006-04-01	3000-12-31	2007-11-28	2004-09-15	1169	5	5	8	5	3000-12-31	3000-12-31
S160136170	name16	M	1973-12-03	35	01	230205197312030617	04	CHN	0.00	02	04	0				100036								04	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	0.66	1	1	0	000	0	2004-09-23	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-09-23	1784	0	5	5	5	3000-12-31	3000-12-31
S160137605	name36	M	1973-12-08	35	01	230205197312080619	03	CHN	0.00	02	02	0				450064								02	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-5128.76	1	1	0	100	0	2004-10-28	2004-10-28	2006-04-01	2006-03-13	3000-12-31	2004-10-28	1749	5	5	7	5	2006-03-13	3000-12-31
S160153353	name34	M	1974-02-26	35	01	230205197402260617	05	CHN	0.00	02	01	0				200061								02	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-309.50	1	1	0	000	0	2004-10-26	2004-10-26	2006-04-01	3000-12-31	3000-12-31	2004-10-26	1751	6	6	5	6	3000-12-31	3000-12-31
S1601120533	name1	M	1974-03-02	35	01	230205197403020617	03	CHN	0.00	02	02	0				266035								04	03	25	O	00	00	100000	02	999	109900.00	0.00	109900.00	0.00	5978.13	13	1	1	001	0	2004-04-08	2005-06-06	2006-04-01	2009-08-11	3000-12-31	3000-12-31	1952	1	1	3	1	2006-01-02	2006-01-02
S160166620	name18	M	1974-08-07	35	01	230205197408070619	05	CHN	0.00	02	01	0				200120								03	03	00	O	00	00	026875	01	001	0.00	0.00	0.00	0.00	-223.45	1	1	0	000	0	2004-09-28	2004-09-28	2006-04-01	3000-12-31	3000-12-31	2004-09-28	1779	5	5	7	5	3000-12-31	3000-12-31
S1601118541	name2	M	1974-10-15	34	01	230205197410150618	04	CHN	0.00	02	03	0				410005								03	03	00	O	00	00	267881	02	999	0.00	0.00	0.00	0.00	-2.65	1	1	0	000	0	2004-04-13	2004-04-13	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1947	5	5	9	5	3000-12-31	3000-12-31
S1601119666	name21	M	1975-07-10	34	01	230205197507100619	02	CHN	0.00	02	01	0				350013								01	03	00	O	00	00	177739	02	003	0.00	0.00	0.00	0.00	-6738.14	1	1	0	000	0	2004-09-30	2004-09-30	2006-04-01	3000-12-31	3000-12-31	2004-09-30	1777	5	5	8	5	3000-12-31	3000-12-31
S1601119020	name32	M	1975-07-19	34	01	230205197507190618	03	CHN	0.00	02	01	0				361006								04	03	00	O	00	00	153751	02	000	0.00	0.00	0.00	0.00	-5820.78	1	1	0	100	0	2004-10-25	2004-10-25	2006-04-01	2006-04-05	3000-12-31	3000-12-31	1752	2	2	10	2	2006-01-18	2006-01-24
S160195501	name56	M	1975-07-30	34	01	230205197507300618	04	CHN	0.00	01	02	0				110141								03	03	00	O	00	00	197582	02	138	0.00	0.00	0.00	0.00	-31.67	1	1	0	000	0	2004-11-30	2004-11-30	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1716	5	5	5	5	3000-12-31	3000-12-31
S160182738	name92	M	1976-06-28	33	01	230205197606280618	04	CHN	0.00	02	02	0				110000								04	03	00	O	00	00	197583	02	233	0.00	0.00	0.00	0.00	-89.84	1	1	0	000	0	2004-12-15	2004-12-15	2006-04-01	3000-12-31	3000-12-31	2004-12-15	1701	5	5	4	5	3000-12-31	3000-12-31
S160134510	name72	M	1976-09-20	32	01	230205197609200619	03	CHN	0.00	02	01	0				237005								03	03	00	O	00	00	307666	02	170	0.00	0.00	0.00	0.00	-89.92	1	1	0	000	0	2004-12-13	2004-12-13	2006-04-01	3000-12-31	2005-11-22	2004-12-13	344	5	5	6	5	3000-12-31	3000-12-31
S160136200	name10	M	1976-10-19	32	01	230205197610190617	04	CHN	0.00	01	01	0				510000								04	03	00	O	00	00	120000	02	999	0.00	0.00	0.00	0.00	-0.19	1	1	1	000	0	2004-08-03	2004-08-04	2006-04-01	3000-12-31	2005-10-26	2004-08-03	449	5	5	4	5	3000-12-31	3000-12-31
S160167471	name35	M	1976-10-21	32	01	230205197610210618	04	CHN	0.00	02	04	0				110000								04	03	00	O	00	00	197583	02	226	0.00	0.00	0.00	0.00	-169.29	1	1	0	000	0	2004-10-28	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-10-28	1749	5	5	4	5	3000-12-31	3000-12-31
S160183759	name17	M	1976-12-25	32	01	230205197612250618	04	CHN	0.00	01	01	0				570102								01	03	00	O	00	00	113924	02	161	0.00	0.00	0.00	0.00	-4029.19	1	1	0	000	0	2004-09-24	2004-09-24	2006-04-01	3000-12-31	3000-12-31	2004-09-24	1783	6	6	12	6	3000-12-31	3000-12-31
S1601100001644481	name63	M	1976-12-31	32	01	230205197612310619	04	CHN	0.00	01	05	0				100000								03	03	00	O	00	00	020000	02	117	0.00	0.00	0.00	0.00	-222.89	1	1	0	000	0	2004-12-10	2004-12-09	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160154470	name82	F	1977-07-25	32	01	230205197707250617	04	CHN	0.00	01	02	0				400039								04	03	00	O	00	00	093945	02	225	0.00	0.00	0.00	0.00	-89.64	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	8	5	3000-12-31	3000-12-31
S160131895	name30	M	1977-08-13	32	01	230205197708130619	03	CHN	0.00	02	02	0				130011								04	03	00	O	00	00	083591	02	272	0.00	0.00	0.00	0.00	-9245.71	1	1	0	000	0	2004-10-21	2004-10-21	2006-04-01	3000-12-31	3000-12-31	2004-10-21	1756	5	5	4	5	3000-12-31	3000-12-31
S160191637	name3	M	1977-10-28	31	01	230205197710280619	04	CHN	0.00	02	02	0				315010								04	03	00	O	00	00	290000	02	999	20000.00	0.00	20000.00	0.00	20028.16	2	1	1	003	0	2004-04-14	2004-04-14	2006-04-01	2009-07-08	3000-12-31	3000-12-31	1946	4	4	12	4	2006-01-22	2006-01-29
S1601121004	name20	F	1977-11-08	31	01	230205197711080618	04	CHN	0.00	01	03	0				350004								04	03	00	O	00	00	173764	02	999	0.00	0.00	0.00	0.00	-3226.89	1	1	0	100	0	2004-09-28	2004-09-28	2006-04-01	2006-12-08	3000-12-31	3000-12-31	1779	5	5	19	5	2006-01-27	2006-03-25
S160153959	name45	F	1977-12-07	31	01	230205197712070619	03	CHN	0.00	02	03	0				450052								04	03	00	O	00	00	227718	02	134	0.00	0.00	0.00	0.00	-3090.08	1	1	0	100	0	2004-11-08	2004-11-08	2006-04-01	2006-07-04	3000-12-31	2004-11-08	1738	5	5	11	5	2006-01-04	2006-01-06
S160191629	name49	M	1978-01-19	31	01	230205197801190617	03	CHN	0.00	02	02	0				110025								04	03	00	O	00	00	197582	02	146	0.00	0.00	0.00	0.00	-169.74	1	1	0	000	0	2004-11-17	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-11-17	1729	5	5	4	5	3000-12-31	3000-12-31
S160135992	name86	M	1978-10-08	30	01	230205197810080618	04	CHN	0.00	01	04	0				116001								04	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-169.14	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160148298	name53	F	1978-12-03	30	01	230205197812030618	03	CHN	0.00	01	06	0				518000								04	03	00	O	00	00	043901	02	659	0.00	0.00	0.00	0.00	-2.86	1	1	0	100	0	2004-11-24	2004-11-24	2006-04-01	2006-06-16	3000-12-31	3000-12-31	1722	5	5	10	5	2006-03-25	2006-04-16
S160131925	name8	F	1978-12-22	30	01	230205197812220618	04	CHN	0.00	02	01	0				518000								04	03	00	O	00	00	047821	02	999	0.00	0.00	0.00	0.00	-0.40	1	1	1	000	0	2004-07-27	2004-07-27	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1842	5	5	9	5	3000-12-31	3000-12-31
S1601100001726622	name52	M	1978-12-31	30	01	230205197812310617	02	CHN	0.00	01	06	0				116021								04	03	00	O	00	00	077588	02	462	0.00	0.00	0.00	0.00	-4.15	1	1	0	000	0	2004-11-23	2004-11-23	2006-04-01	3000-12-31	2005-05-24	2004-11-23	182	5	5	7	5	3000-12-31	3000-12-31
S160158293	name69	M	1979-02-18	30	01	230205197902180619	02	CHN	0.00	01	05	0				116022								04	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160173388	name4	F	1979-05-29	30	01	230205197905290617	00	CHN	0.00	00	00	0				710000								00	03	95	O	00	00	257858	02	999	36000.00	0.00	36000.00	0.00	33136.20	6	1	1	001	0	2004-05-10	2006-02-09	2006-04-01	2009-08-05	3000-12-31	3000-12-31	1920	1	1	0	1	2006-04-16	2006-04-16
S160134126	name58	F	1980-02-10	29	01	230205198001010618	04	CHN	0.00	01	04	0				230000								04	03	00	O	00	00	307665	02	054	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-03	2004-12-03	2006-04-01	3000-12-31	3000-12-31	2004-12-03	1713	5	5	4	5	3000-12-31	3000-12-31
S1601119530	name54	M	1980-10-20	28	01	230205198002100617	04	CHN	0.00	01	05	0				230601								04	03	00	O	00	00	307665	02	131	0.00	0.00	0.00	0.00	-89.23	1	1	0	000	0	2004-11-29	2004-11-29	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1717	5	5	6	5	3000-12-31	3000-12-31
S1601105704	name95	M	1981-02-26	28	01	230205198010200619	04	CHN	0.00	01	04	0				110000								04	03	00	O	00	00	026875	01	236	0.00	0.00	0.00	0.00	-89.84	1	1	0	000	0	2004-12-15	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-15	1701	5	5	4	5	3000-12-31	3000-12-31
S1601100001660211	name11	M	1981-05-21	28	01	230205198102260618	04	CHN	0.00	01	04	0				510630								03	03	00	O	00	00	120000	02	999	0.00	0.00	0.00	0.00	-96.03	1	1	0	000	0	2004-08-09	2004-08-09	2006-04-01	3000-12-31	3000-12-31	2004-08-09	1829	6	6	5	6	3000-12-31	3000-12-31
S160169435	name94	F	1981-06-14	28	01	230205198105210618	04	CHN	0.00	01	06	0				230041								04	03	00	O	00	00	307665	02	131	0.00	0.00	0.00	0.00	-81.02	1	1	0	100	0	2004-12-15	2004-12-15	2006-04-01	2006-01-02	3000-12-31	3000-12-31	1701	5	5	8	5	2006-01-02	2006-01-02
S160183391	name41	M	1982-07-22	27	01	230205198106140617	04	CHN	0.00	01	05	0				110002								04	03	00	O	00	00	197582	02	136	0.00	0.00	0.00	0.00	-38.09	1	1	0	100	0	2004-11-04	2004-11-04	2006-04-01	2006-10-01	3000-12-31	3000-12-31	1742	5	5	7	5	2006-10-01	3000-12-31
S160133674	name29	M	1980-01-01	1030	01	230205198207220618	00	CHN	0.00	00	00	0				518040								00	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-0.06	1	1	1	100	0	2004-10-20	2004-10-20	2006-04-01	2005-08-23	3000-12-31	3000-12-31	1757	5	5	4	5	2005-04-11	2005-04-16
S160151507	name50	M	1945-07-21	64	01	230205194507210618	03	CHN	0.00	02	00	0				570026								02	03	00	O	00	00	117898	02	071	0.00	0.00	0.00	0.00	-19.57	1	1	0	100	0	2004-11-17	2004-11-17	2006-04-01	2006-05-11	3000-12-31	3000-12-31	1729	5	5	12	5	2006-01-07	2006-01-18
S160190018	name71	M	1948-06-04	61	01	230205194806040618	03	CHN	0.00	02	02	0				116021								04	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160192905	name59	M	1951-09-01	57	01	230205195109010618	03	CHN	0.00	02	02	0				570000								01	03	00	O	00	00	113922	02	121	0.00	0.00	0.00	0.00	-3.28	1	1	0	000	0	2004-12-03	2004-12-03	2006-04-01	3000-12-31	2006-12-13	2004-12-03	740	5	5	2	5	3000-12-31	3000-12-31
S160191519	name67	F	1951-09-12	57	01	230205195109120617	02	CHN	0.00	02	02	0				116022								04	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160158642	name55	M	1951-11-23	57	01	230205195111230617	04	CHN	0.00	02	03	0				030001								01	03	00	O	00	00	317529	02	015	0.00	0.00	0.00	0.00	-423.00	1	1	0	000	0	2004-11-29	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-11-29	1717	5	5	4	5	3000-12-31	3000-12-31
S160189208	name76	F	1953-01-14	56	01	230205195301140617	03	CHN	0.00	02	02	0				116023								04	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	4	5	3000-12-31	3000-12-31
S1601100001592210	name77	M	1953-01-14	56	01	230205195301140618	03	CHN	0.00	02	02	0				116011								04	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	4	5	3000-12-31	3000-12-31
S160183657	name66	F	1953-09-10	55	01	230205195309100619	01	CHN	0.00	02	02	0				116022								04	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160153938	name81	F	1954-01-30	55	01	230205195401300619	00	CHN	0.00	02	02	0				116023								04	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	4	5	3000-12-31	3000-12-31
S1601120095	name93	M	1954-10-01	54	01	230205195410010619	05	CHN	0.00	02	02	0				116001								01	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-206.41	1	1	0	000	0	2004-12-15	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1701	5	5	5	5	3000-12-31	3000-12-31
S160110000000581X	name83	M	1956-08-16	53	01	230205195608160618	04	CHN	0.00	02	02	0				570000								01	03	00	O	00	00	113922	02	121	0.00	0.00	0.00	0.00	-297.07	1	1	0	000	0	2004-12-14	2004-12-14	2006-04-01	3000-12-31	3000-12-31	2004-12-14	1702	5	5	8	5	3000-12-31	3000-12-31
S160175454	name79	F	1957-09-26	51	01	230205195709260617	04	CHN	0.00	02	02	0				116031								02	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-222.89	2	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160135332	name46	M	1958-01-12	51	01	230205195801120617	03	CHN	0.00	02	03	0				450000								02	03	00	O	00	00	227723	02	255	0.00	0.00	0.00	0.00	-595.51	1	1	0	000	0	2004-11-08	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-11-08	1738	5	5	8	5	3000-12-31	3000-12-31
S160132506	name19	M	1958-06-11	51	04	230205195806110617	05	CHN	0.00	02	02	0				510580								01	03	00	O	00	00	127790	02	015	0.00	0.00	0.00	0.00	-31099.32	1	1	0	100	0	2004-09-28	2004-09-28	2006-04-01	2006-07-14	3000-12-31	2004-09-28	1779	5	5	24	5	2006-01-12	2006-01-14
S1601100001482579	name68	M	1960-03-31	49	01	230205196003310618	01	CHN	0.00	02	02	0				116021								03	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160134542	name80	F	1962-03-20	47	01	230205196203200618	03	CHN	0.00	02	02	0				116031								04	03	00	O	00	00	070000	09	001	0.00	0.00	0.00	0.00	-88.21	1	1	0	100	0	2004-12-14	2004-12-14	2006-04-01	2006-04-22	3000-12-31	3000-12-31	1702	5	5	6	5	2006-04-10	2006-04-15
S160110000124226X	name70	F	1962-08-02	47	01	230205196208020617	03	CHN	0.00	02	02	0				116022								04	03	00	O	00	00	077588	09	456	0.00	0.00	0.00	0.00	-89.16	1	1	0	000	0	2004-12-10	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-12-10	1706	5	5	4	5	3000-12-31	3000-12-31
S160179205	name99	F	1962-09-07	46	01	230205196209070619	04	CHN	0.00	02	03	0				116001								01	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-422.89	1	1	0	000	0	2004-12-16	2004-12-16	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1700	5	5	4	5	3000-12-31	3000-12-31
S160139654	name23	M	1962-09-13	46	01	230205196209130618	04	CHN	0.00	02	02	0				110006								03	03	00	O	00	00	197566	02	190	0.00	0.00	0.00	0.00	-314.75	1	1	0	000	0	2004-10-13	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-10-13	1764	5	5	8	5	3000-12-31	3000-12-31
S160183400	name48	F	1963-09-29	45	01	230205196309290619	04	CHN	0.00	02	02	0				430200								01	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-9312.36	1	1	0	000	0	2004-11-08	2004-11-08	2006-04-01	3000-12-31	3000-12-31	2004-11-08	1738	2	2	8	2	3000-12-31	3000-12-31
S1601113933	name26	M	1963-10-15	45	01	230205196310150618	05	CHN	0.00	02	02	0				518020								01	03	00	O	00	00	047817	02	336	0.00	0.00	0.00	0.00	-32934.73	1	1	0	000	0	2004-10-18	2004-10-18	2006-04-01	3000-12-31	3000-12-31	2004-10-18	1759	5	5	5	5	3000-12-31	3000-12-31
S160134370	name91	M	1964-02-09	45	01	230205196402090617	04	CHN	0.00	02	03	0				116021								03	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-169.14	1	1	0	000	0	2004-12-14	2004-12-14	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160183037	name31	M	1964-06-12	45	01	230205196406120617	04	CHN	0.00	02	03	0				030000								01	03	00	O	00	00	317525	02	055	0.00	0.00	0.00	0.00	-211.20	1	1	0	000	0	2004-10-21	3000-12-31	2006-04-01	3000-12-31	3000-12-31	2004-10-21	1756	5	5	5	5	3000-12-31	3000-12-31
S160193032	name87	M	1964-06-17	45	01	230205196406170619	01	CHN	0.00	02	02	0				116001								04	03	00	O	00	00	073574	09	253	0.00	0.00	0.00	0.00	-169.14	1	1	0	000	0	2004-12-14	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1702	5	5	4	5	3000-12-31	3000-12-31
S160133744	name7	M	1964-07-25	45	01	230205196407250617	04	CHN	0.00	02	01	0				519000								04	03	00	O	00	00	343862	02	999	0.00	0.00	0.00	0.00	-9772.03	1	1	0	000	0	2004-07-26	2004-07-26	2006-04-01	3000-12-31	3000-12-31	2004-07-26	1843	5	5	8	5	3000-12-31	3000-12-31
S1601100001511739	name61	M	1964-08-01	45	01	230205196408010617	05	CHN	0.00	02	02	0				518001								01	03	00	O	00	00	047820	02	494	0.00	0.00	0.00	0.00	-45036.67	1	1	0	000	0	2004-12-08	2004-12-08	2006-04-01	3000-12-31	3000-12-31	2004-12-08	1708	5	5	7	5	3000-12-31	3000-12-31
S160192406	name24	F	1964-10-27	44	01	230205196410270619	03	CHN	0.00	00	03	0				518048								04	03	00	O	00	00	043903	02	116	0.00	0.00	0.00	0.00	-89.93	1	1	0	000	0	2004-10-13	3000-12-31	2006-04-01	3000-12-31	2005-09-23	2004-10-13	345	5	5	8	5	3000-12-31	3000-12-31
S1601120149	name60	F	1965-02-24	44	01	230205196502240619	04	CHN	0.00	00	02	0				266023								04	03	00	O	00	00	103805	02	360	0.00	0.00	0.00	0.00	-61.28	1	1	0	000	0	2004-12-07	3000-12-31	2006-04-01	3000-12-31	3000-12-31	3000-12-31	1709	5	5	7	5	3000-12-31	3000-12-31
S160192569	name39	M	1965-03-20	44	01	230205196503200619	03	CHN	0.00	02	02	0				518000								04	03	00	O	00	00	047822	02	999	0.00	0.00	0.00	0.00	-100.92	1	1	0	000	0	2004-11-04	2004-11-04	2006-04-01	3000-12-31	3000-12-31	2004-11-04	1742	6	6	9	6	3000-12-31	3000-12-31
S160134625	name25	M	1965-07-13	44	09	230205196507130617	04	CHN	0.00	02	01	0				100027								01	03	00	O	00	00	026875	01	999	0.00	0.00	0.00	0.00	-224.60	1	1	0	000	0	2004-10-13	2004-10-15	2006-04-01	3000-12-31	2007-11-26	2004-10-13	1139	5	5	8	5	3000-12-31	3000-12-31
